CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
84615Q103,SPCX,SPACE EXPLORATION TECHN CORP,1078800,1078800,184.32M,184.32M,NEW,7.7%
882508104,TXN,TEXAS INSTRS INC,582000,582000,173.48M,173.48M,NEW,7.3%
023135106,AMZN,AMAZON COM INC,655000,655000,156.11M,156.11M,NEW,6.5%
35137L105,FOXA,FOX CORP,2293000,2293000,119.6M,119.6M,NEW,5%
518415104,LSCC,LATTICE SEMICONDUCTOR CORP,738000,738000,112.88M,112.88M,NEW,4.7%
87305R109,TTMI,TTM TECHNOLOGIES INC,566000,566000,105.85M,105.85M,NEW,4.4%
278768106,SATS,ECHOSTAR CORP,880000,880000,89.32M,89.32M,NEW,3.7%
833445109,SNOW,SNOWFLAKE INC,346000,346000,88.06M,88.06M,NEW,3.7%
G25457105,CRDO,CREDO TECHNOLOGY GROUP HOLDI,299000,299000,81.31M,81.31M,NEW,3.4%
15101Q207,CLS,CELESTICA INC,321000,210000,117.1M,76.61M,+189.2%,4.9%
594918104,MSFT,MICROSOFT CORP,157900,157900,58.9M,58.9M,NEW,2.5%
620076307,MSI,MOTOROLA SOLUTIONS INC,120000,120000,49.83M,49.83M,NEW,2.1%
88023U101,SGI,SOMNIGROUP INTERNATIONAL INC,578600,578600,45.36M,45.36M,NEW,1.9%
02079K107,GOOG,ALPHABET INC,120000,120000,42.4M,42.4M,NEW,1.8%
92826C839,V,VISA INC,157000,117000,53.87M,40.14M,+292.5%,2.3%
576323109,MTZ,MASTEC INC,88800,88800,36.95M,36.95M,NEW,1.5%
53626N102,LION,LIONSGATE STUDIOS CORP,1905800,1905800,29.18M,29.18M,NEW,1.2%
15675D103,CBRS,CEREBRAS SYSTEMS INC,132000,132000,29.17M,29.17M,NEW,1.2%
23804L103,DDOG,DATADOG INC,107001,107001,27.86M,27.86M,NEW,1.2%
G7997R103,STX,SEAGATE TECHNOLOGY HLDNGS PL,25001,25001,24.13M,24.13M,NEW,1%
87422Q109,TLN,TALEN ENERGY CORP,61192,61192,23.51M,23.51M,NEW,0.99%
88080T104,WULF,TERAWULF INC,780000,780000,19.27M,19.27M,NEW,0.81%
20464U100,COMP,COMPASS INC,1390000,1390000,17.14M,17.14M,NEW,0.72%
25809K105,DASH,DOORDASH INC,86000,86000,15.87M,15.87M,NEW,0.66%
G3730V105,FTAI,FTAI AVIATION LTD,57200,57200,15.47M,15.47M,NEW,0.65%
G4253H101,JHX,JAMES HARDIE INDS PLC,518400,518400,13.57M,13.57M,NEW,0.57%
44812J104,HUT,HUT 8 CORP,113800,113800,13.14M,13.14M,NEW,0.55%
77543R102,ROKU,ROKU INC,160000,89000,22.1M,12.29M,+125.4%,0.93%
74768A104,QNT,QUANTINUUM INC,150000,150000,12.26M,12.26M,NEW,0.51%
253868103,DLR,DIGITAL RLTY TR INC,39054,39054,7.01M,7.01M,NEW,0.29%
861012102,STM,STMICROELECTRONICS N V,80000,80000,5.99M,5.99M,NEW,0.25%
22266T109,CPNG,COUPANG INC,340000,340000,5.91M,5.91M,NEW,0.25%
146869102,CVNA,CARVANA CO,70000,70000,4.61M,4.61M,NEW,0.19%
29362U104,ENTG,ENTEGRIS INC,165000,10000,29.68M,1.8M,+6.5%,1.2%
871607107,SNPS,SYNOPSYS INC,124000,1000,55.31M,446.07K,+0.8%,2.3%
872590104,TMUS,T-MOBILE US INC,1,1,168,168,NEW,<.01%
00206R102,T,AT&T INC,1,1,21,21,NEW,<.01%
02079K305,GOOGL,ALPHABET INC,120000,0,42.88M,0,NO CHANGE,1.8%
