CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
320517105,FHN,FIRST HORIZON CORPORATION,64396,-11556,1.65M,-296.3K,-15.2%,0.03%
14040H105,COF,CAPITAL ONE FINL CORP,0,-1635,0,-298.27K,CLOSE,0%
651587107,NEU,NEWMARKET CORP,1869,-377,1.48M,-298.3K,-16.8%,0.03%
04963C209,ATRC,ATRICURE INC,0,-10472,0,-298.77K,CLOSE,0%
40171V100,GWRE,GUIDEWIRE SOFTWARE INC,0,-2000,0,-299.12K,CLOSE,0%
773121108,RKLB,ROCKET LAB CORP,17358,-2970,1.76M,-301.9K,-14.6%,0.03%
911163103,UNFI,UNITED NAT FOODS INC,42026,-6661,1.92M,-304.21K,-13.7%,0.04%
234264109,DAKT,DAKTRONICS INC,0,-15659,0,-306.13K,CLOSE,0%
23331A109,DHI,D R HORTON INC,8374,-1886,1.36M,-307.19K,-18.4%,0.03%
369550108,GD,GENERAL DYNAMICS CORP,1124,-869,398.17K,-307.83K,-43.6%,<.01%
82981J851,SITC,SITE CTRS CORP,0,-57555,0,-310.8K,CLOSE,0%
27923Q109,ECVT,ECOVYST INC,0,-24323,0,-312.79K,CLOSE,0%
92511U102,VRRM,VERRA MOBILITY CORP,0,-22081,0,-315.54K,CLOSE,0%
76171L106,REYN,REYNOLDS CONSUMER PRODS INC,0,-14918,0,-315.96K,CLOSE,0%
55024U109,LITE,LUMENTUM HLDGS INC,2886,-371,2.48M,-318.34K,-11.4%,0.05%
46625H100,JPM,JPMORGAN CHASE & CO,3411,-978,1.12M,-320.13K,-22.3%,0.02%
46120E602,ISRG,INTUITIVE SURGICAL INC,0,-696,0,-320.85K,CLOSE,0%
89531P105,TREX,TREX INC,8015,-6421,401.07K,-321.31K,-44.5%,<.01%
61945C103,MOS,MOSAIC CO,74838,-15283,1.59M,-323.85K,-17%,0.03%
78467J100,SSNC,SS&C TECH HLDGS,0,-4797,0,-324.13K,CLOSE,0%
88025U109,TXG,10X GENOMICS INC,6044,-8508,231.73K,-326.2K,-58.5%,<.01%
731068102,PII,POLARIS INC,0,-6091,0,-331.96K,CLOSE,0%
67103H107,ORLY,OREILLY AUTOMOTIVE INC,0,-3598,0,-332.13K,CLOSE,0%
253798102,DGII,DIGI INTL INC,0,-6963,0,-335.62K,CLOSE,0%
736508847,POR,PORTLAND GEN ELEC CO,0,-6406,0,-338.05K,CLOSE,0%
53566V106,LINE,LINEAGE INC,0,-10334,0,-338.54K,CLOSE,0%
962166104,WY,WEYERHAEUSER CO,0,-13865,0,-338.72K,CLOSE,0%
693656100,PVH,PVH CORPORATION,24840,-4577,1.84M,-339.89K,-15.6%,0.03%
387328107,GVA,GRANITE CONSTR INC,22772,-2156,3.6M,-340.82K,-8.6%,0.07%
101137107,BSX,BOSTON SCIENTIFIC CORP,0,-5445,0,-341.67K,CLOSE,0%
45768S105,IOSP,INNOSPEC INC,0,-4726,0,-345.09K,CLOSE,0%
39874R101,GO,GROCERY OUTLET HLDG CORP,140355,-34612,1.4M,-345.43K,-19.8%,0.03%
816851109,SRE,SEMPRA,0,-3612,0,-350.98K,CLOSE,0%
064058100,BK,BANK NEW YORK MELLON CORP,0,-2978,0,-353.28K,CLOSE,0%
29357K103,ENVA,ENOVA INTL INC,11829,-1478,2.85M,-355.8K,-11.1%,0.05%
464287655,IWM,ISHARES TR,0,-1440,0,-357.12K,CLOSE,0%
11133T103,BR,BROADRIDGE FINL SOLUTIONS IN,19982,-2610,2.74M,-357.44K,-11.6%,0.05%
38141G104,GS,GOLDMAN SACHS GROUP INC,0,-423,0,-357.85K,CLOSE,0%
92552V100,VSAT,VIASAT INC,0,-7854,0,-359.71K,CLOSE,0%
086516101,BBY,BEST BUY INC,25316,-4784,1.92M,-363.01K,-15.9%,0.04%
78440X887,SLG,SL GREEN RLTY CORP,0,-9869,0,-364.56K,CLOSE,0%
237266101,DAR,DARLING INGREDIENTS INC,0,-5907,0,-365.35K,CLOSE,0%
03073E105,COR,CENCORA INC,0,-1164,0,-365.66K,CLOSE,0%
00217D100,ASTS,AST SPACEMOBILE INC,0,-4422,0,-366.45K,CLOSE,0%
128030202,CALM,CAL MAINE FOODS INC,0,-4664,0,-369.16K,CLOSE,0%
268948106,EGBN,EAGLE BANCORPORATION INC,49246,-13122,1.4M,-372.53K,-21%,0.03%
761624105,REX,REX AMERICAN RES CORP,0,-8178,0,-372.67K,CLOSE,0%
591774104,MCB,METROPOLITAN BK HLDG CORP,0,-4480,0,-373.14K,CLOSE,0%
380237107,GDDY,GODADDY INC,21826,-4404,1.85M,-373.81K,-16.8%,0.03%
94419L101,W,WAYFAIR INC,0,-5000,0,-376.05K,CLOSE,0%
92189F676,SMH,VANECK ETF TRUST,0,-987,0,-378.42K,CLOSE,0%
26875P101,EOG,EOG RES INC,10951,-2952,1.42M,-382.96K,-21.2%,0.03%
008492100,ADC,AGREE RLTY CORP,27669,-5110,2.1M,-387.03K,-15.6%,0.04%
224441105,CXT,CRANE NXT CO,0,-9657,0,-391.98K,CLOSE,0%
497266106,KEX,KIRBY CORP,0,-2973,0,-395.05K,CLOSE,0%
78442P106,SLM,SLM CORP,134344,-15260,3.48M,-395.84K,-10.2%,0.07%
420261109,HWKN,HAWKINS INC,2366,-2800,336.21K,-397.88K,-54.2%,<.01%
229663109,CUBE,CUBESMART,0,-10874,0,-398.53K,CLOSE,0%
529043408,LXP,LXP INDUSTRIAL TRUST,0,-8711,0,-402.97K,CLOSE,0%
427096508,HTGC,HERCULES CAPITAL INC,0,-27400,0,-404.7K,CLOSE,0%
69121K104,OBDC,BLUE OWL CAPITAL CORPORATION,237704,-37629,2.58M,-409.03K,-13.7%,0.05%
58155Q103,MCK,MCKESSON CORP,709,-542,535.72K,-409.53K,-43.3%,0.01%
34984V209,FET,FORUM ENERGY TECHNOLOGIES IN,4197,-8283,210.81K,-416.05K,-66.4%,<.01%
60741F104,MBLY,MOBILEYE GLOBAL INC,0,-61185,0,-420.34K,CLOSE,0%
29476L107,EQR,EQUITY RESIDENTIAL,0,-7184,0,-424.93K,CLOSE,0%
518613203,LAUR,LAUREATE ED INC,0,-12242,0,-426.51K,CLOSE,0%
74319N100,ACDC,PROFRAC HLDG CORP,0,-69890,0,-433.32K,CLOSE,0%
00773T101,ASIX,ADVANSIX INC,0,-17861,0,-435.81K,CLOSE,0%
60937P106,MDB,MONGODB INC,0,-1834,0,-448.91K,CLOSE,0%
90138A103,VNET,VNET GROUP INC,0,-53979,0,-452.88K,CLOSE,0%
26210C104,DBX,DROPBOX INC,0,-19975,0,-453.83K,CLOSE,0%
058498106,BALL,BALL CORP,0,-7774,0,-459.52K,CLOSE,0%
440327104,HMN,HORACE MANN EDUCATORS CORP N,6595,-8957,340.63K,-462.63K,-57.6%,<.01%
69404D108,PACB,PACIFIC BIOSCIENCES CALIF IN,0,-353130,0,-466.13K,CLOSE,0%
035710839,NLY,ANNALY CAPITAL MANAGEMENT IN,34059,-20954,761.56K,-468.53K,-38.1%,0.01%
464286772,EWY,ISHARES INC,0,-3819,0,-469.77K,CLOSE,0%
292554102,ECPG,ENCORE CAP GROUP INC,12301,-5129,1.15M,-478.48K,-29.4%,0.02%
78351F107,RYAN,RYAN SPECIALTY HOLDINGS INC,0,-14187,0,-478.67K,CLOSE,0%
46578C108,IE,IVANHOE ELECTRIC INC,0,-40574,0,-479.58K,CLOSE,0%
025932104,AFG,AMERICAN FINANCIAL GROUP INC,0,-3772,0,-481.72K,CLOSE,0%
000957100,ABM,ABM INDS INC,7607,-11161,336.53K,-493.76K,-59.5%,<.01%
147448104,CWST,CASELLA WASTE SYS INC,0,-6300,0,-499.84K,CLOSE,0%
00650F109,ADPT,ADAPTIVE BIOTECHNOLOGIES COR,0,-36035,0,-500.17K,CLOSE,0%
248019101,DLX,DELUXE CORP MEDIUM TERM NTS,0,-18224,0,-501.89K,CLOSE,0%
379378201,GNL,GLOBAL NET LEASE INC,13091,-57067,117.03K,-510.18K,-81.3%,<.01%
722304102,PDD,PDD HOLDINGS INC,0,-5000,0,-510.9K,CLOSE,0%
254543101,DIOD,DIODES INC,1877,-4684,205.42K,-512.62K,-71.4%,<.01%
857477103,STT,STATE STR CORP,0,-4062,0,-514.09K,CLOSE,0%
039483102,ADM,ARCHER DANIELS MIDLAND CO,0,-7128,0,-518.13K,CLOSE,0%
36237H101,GIII,G III APPAREL GROUP LTD,17377,-15422,585.78K,-519.88K,-47%,0.01%
35969L108,YMM,FULL TRUCK ALLIANCE CO LTD,0,-63000,0,-522.9K,CLOSE,0%
775711104,ROL,ROLLINS INC,0,-9842,0,-525.66K,CLOSE,0%
392709101,GRBK,GREEN BRICK PARTNERS INC,0,-8198,0,-528.36K,CLOSE,0%
948849104,WMK,WEIS MKTS INC,0,-7831,0,-535.56K,CLOSE,0%
25809K105,DASH,DOORDASH INC,0,-3588,0,-538.74K,CLOSE,0%
12763L105,CDRE,CADRE HLDGS INC,0,-17688,0,-542.67K,CLOSE,0%
82982T106,SITM,SITIME CORP,2385,-728,1.78M,-542.77K,-23.4%,0.03%
53190C102,LTH,LIFE TIME GROUP HOLDINGS INC,0,-20206,0,-544.35K,CLOSE,0%
217204106,CPRT,COPART INC,239378,-19500,6.75M,-549.71K,-7.5%,0.13%
00827B106,AFRM,AFFIRM HLDGS INC,0,-12000,0,-549.84K,CLOSE,0%
446150104,HBAN,HUNTINGTON BANCSHARES INC,0,-35229,0,-551.33K,CLOSE,0%
64110L106,NFLX,NETFLIX INC.,0,-5771,0,-554.88K,CLOSE,0%
25787G100,DFIN,DONNELLEY FINL SOLUTIONS INC,0,-11826,0,-557.48K,CLOSE,0%
925550105,VIAV,VIAVI SOLUTIONS INC,55256,-11899,2.64M,-568.18K,-17.7%,0.05%
422704106,HL,HECLA MINING COMPANY,53326,-37337,822.82K,-576.11K,-41.2%,0.02%
918284100,VSEC,VSE CORP,0,-3137,0,-578.46K,CLOSE,0%
109696104,BCO,BRINKS CO,8021,-6140,757.9K,-580.17K,-43.4%,0.01%
570535104,MKL,MARKEL GROUP INC,0,-306,0,-585.71K,CLOSE,0%
500255104,KSS,KOHLS CORP,106948,-33172,1.9M,-587.81K,-23.7%,0.04%
567908108,HZO,MARINEMAX INC,0,-22112,0,-598.35K,CLOSE,0%
05605H100,BWXT,BWX TECHNOLOGIES INC,0,-2930,0,-599.16K,CLOSE,0%
046224101,ASTE,ASTEC INDS INC,3696,-10512,226.16K,-643.23K,-74%,<.01%
88033G407,THC,TENET HEALTHCARE CORP,0,-3435,0,-648.22K,CLOSE,0%
278768106,SATS,ECHOSTAR CORP,0,-5553,0,-650.09K,CLOSE,0%
224408104,CR,CRANE COMPANY,0,-3844,0,-657.32K,CLOSE,0%
916896103,UEC,URANIUM ENERGY CORP,3311890,-63289,35.3M,-674.66K,-1.9%,0.66%
46267X108,IQ,IQIYI INC,0,-500000,0,-675K,CLOSE,0%
87265H109,TPH,TRI POINTE HOMES INC,0,-14564,0,-680.58K,CLOSE,0%
361448103,GATX,GATX CORP,0,-3988,0,-680.91K,CLOSE,0%
099724106,BWA,BORGWARNER INC,3134,-10279,208.1K,-682.53K,-76.6%,<.01%
759509102,RS,RELIANCE INC,0,-2266,0,-688.68K,CLOSE,0%
19260Q107,COIN,COINBASE GLOBAL INC,0,-4000,0,-698.44K,CLOSE,0%
02665T306,AMH,AMERICAN HOMES 4 RENT,5973,-20952,200.22K,-702.31K,-77.8%,<.01%
782011100,RSI,RUSH STREET INTERACTIVE INC,0,-32349,0,-703.59K,CLOSE,0%
24477V105,DFTX,DEFINIUM THERAPEUTICS INC,0,-37255,0,-704.12K,CLOSE,0%
15101Q207,CLS,CELESTICA INC,0,-2500,0,-704.2K,CLOSE,0%
095306106,BLBD,BLUE BIRD CORP,5578,-9106,440.44K,-719.01K,-62%,<.01%
38173M102,GBDC,GOLUB CAP BDC INC,54613,-56496,703.41K,-727.67K,-50.8%,0.01%
30034W106,EVRG,EVERGY INC,0,-8952,0,-733.35K,CLOSE,0%
165167735,EXE,EXPAND ENERGY CORPORATION,3960,-8077,361.11K,-736.54K,-67.1%,<.01%
81762P102,NOW,SERVICENOW INC,13408,-7488,1.33M,-743.41K,-35.8%,0.03%
912008109,USFD,US FOODS HLDG CORP,0,-8108,0,-747.64K,CLOSE,0%
46121Y201,IPI,INTREPID POTASH INC,0,-17559,0,-751K,CLOSE,0%
014752109,ALX,ALEXANDERS INC,0,-3191,0,-753.71K,CLOSE,0%
136635109,CSIQ,CANADIAN SOLAR INC,26161,-47493,419.1K,-760.84K,-64.5%,<.01%
07556Q881,BZH,BEAZER HOMES USA INC,0,-39634,0,-762.56K,CLOSE,0%
256163106,DOCU,DOCUSIGN INC,85179,-17185,3.78M,-763.36K,-16.8%,0.07%
052800109,ALV,AUTOLIV INC,2977,-6606,345.84K,-767.42K,-68.9%,<.01%
50187T106,LGIH,LGI HOMES INC,33785,-12141,2.15M,-773.14K,-26.4%,0.04%
302130109,EXPD,EXPEDITORS INTL WASH INC,10300,-4765,1.68M,-776.6K,-31.6%,0.03%
28852N109,EFC,ELLINGTON FINANCIAL INC,15452,-57068,210.3K,-776.7K,-78.7%,<.01%
483007704,KALU,KAISER ALUMINIUM CORPORATION,7635,-4040,1.49M,-790.35K,-34.6%,0.03%
87484T108,TALO,TALOS ENERGY INC,0,-50361,0,-793.69K,CLOSE,0%
172755100,CRUS,CIRRUS LOGIC INC,2307,-5376,342.66K,-798.5K,-70%,<.01%
609207105,MDLZ,MONDELEZ INTL INC,0,-13902,0,-801.31K,CLOSE,0%
674599105,OXY,OCCIDENTAL PETE CORP,0,-12363,0,-803.6K,CLOSE,0%
92839U206,VC,VISTEON CORP,0,-8948,0,-815.25K,CLOSE,0%
521865204,LEA,LEAR CORP,21164,-6165,2.84M,-826.48K,-22.6%,0.05%
78468R556,XOP,SPDR SERIES TRUST,0,-4546,0,-826.6K,CLOSE,0%
14149Y108,CAH,CARDINAL HEALTH INC,1998,-3509,474.64K,-833.6K,-63.7%,<.01%
172967424,C,CITIGROUP INC,13738,-6010,1.92M,-841.16K,-30.4%,0.04%
922417100,VECO,VEECO INSTRS INC DEL,5347,-11309,405.3K,-857.22K,-67.9%,<.01%
830879102,SKYW,SKYWEST INC,5396,-8649,535.99K,-859.11K,-61.6%,0.01%
55306N104,MKSI,MKS INC.,6083,-1934,2.71M,-860.24K,-24.1%,0.05%
929160109,VMC,VULCAN MATLS CO,0,-3197,0,-870.54K,CLOSE,0%
928881101,VNT,VONTIER CORPORATION,12732,-30148,369.23K,-874.29K,-70.3%,<.01%
64111Q104,NTGR,NETGEAR INC,18048,-37902,421.42K,-885.01K,-67.7%,<.01%
55305B101,MHO,M/I HOMES INC,1456,-5511,234.11K,-886.11K,-79.1%,<.01%
71880K101,PHIN,PHINIA INC,31940,-10789,2.63M,-888.69K,-25.2%,0.05%
53263P105,LMB,LIMBACH HLDGS INC,0,-11412,0,-890.71K,CLOSE,0%
40434L105,HPQ,HP INC,131825,-41068,2.89M,-901.03K,-23.8%,0.05%
879433829,TDS,TELEPHONE & DATA SYS INC,0,-21633,0,-910.75K,CLOSE,0%
770700102,HOOD,ROBINHOOD MKTS INC,0,-13374,0,-926.82K,CLOSE,0%
876030107,TPR,TAPESTRY INC,17805,-6353,2.61M,-929.95K,-26.3%,0.05%
66765N105,NWN,NORTHWEST NAT HLDG CO,0,-17479,0,-930.23K,CLOSE,0%
57636Q104,MA,MASTERCARD INCORPORATED,0,-1867,0,-932.87K,CLOSE,0%
144285103,CRS,CARPENTER TECHNOLOGY CORP,838,-1519,516.91K,-936.98K,-64.4%,<.01%
719405102,PLAB,PHOTRONICS INC,0,-23356,0,-943.82K,CLOSE,0%
59001A102,MTH,MERITAGE HOMES CORP,37996,-11595,3.19M,-972.24K,-23.4%,0.06%
465741106,ITRI,ITRON INC,13311,-11363,1.15M,-983.24K,-46.1%,0.02%
03168L105,AMRX,AMNEAL PHARMACEUTICALS INC,0,-80456,0,-1M,CLOSE,0%
009066101,ABNB,AIRBNB INC,0,-8009,0,-1.01M,CLOSE,0%
65336K103,NXST,NEXSTAR MEDIA GROUP INC,4283,-5718,764.9K,-1.02M,-57.2%,0.01%
942622200,WSO,WATSCO INC,0,-2810,0,-1.02M,CLOSE,0%
49271V100,KDP,KEURIG DR PEPPER INC,0,-39992,0,-1.05M,CLOSE,0%
87650L103,TARS,TARSUS PHARMACEUTICALS INC,0,-15163,0,-1.06M,CLOSE,0%
192576106,COHU,COHU INC,36095,-14470,2.67M,-1.07M,-28.6%,0.05%
71424F105,PR,PERMIAN RESOURCES CORP,0,-50193,0,-1.07M,CLOSE,0%
526107107,LII,LENNOX INTL INC,0,-2324,0,-1.08M,CLOSE,0%
256746108,DLTR,DOLLAR TREE INC,0,-9865,0,-1.08M,CLOSE,0%
01973R101,ALSN,ALLISON TRANSMISSION HLDGS I,4302,-9770,485.01K,-1.1M,-69.4%,<.01%
11040G103,VTOL,BRISTOW GROUP INC,0,-25009,0,-1.17M,CLOSE,0%
29430C102,VSTS,VESTIS CORPORATION,76569,-81217,1.11M,-1.18M,-51.5%,0.02%
23804L103,DDOG,DATADOG INC,0,-10000,0,-1.18M,CLOSE,0%
61174X109,MNST,MONSTER BEVERAGE CORP NEW,21746,-12359,2.09M,-1.19M,-36.2%,0.04%
620076307,MSI,MOTOROLA SOLUTIONS INC,6193,-2889,2.57M,-1.2M,-31.8%,0.05%
92847W103,VITL,VITAL FARMS INC,99960,-104132,1.16M,-1.21M,-51%,0.02%
69331C108,PCG,PG&E CORP,11173,-72473,187.93K,-1.22M,-86.6%,<.01%
012348108,AIN,ALBANY INTL CORP,25434,-16364,1.89M,-1.22M,-39.2%,0.04%
500688106,KOS,KOSMOS ENERGY LTD,243214,-585625,513.18K,-1.24M,-70.7%,<.01%
46005L101,IMXI,INTERNATIONAL MONEY EXPRESS,0,-78811,0,-1.25M,CLOSE,0%
811543107,SEB,SEABOARD CORP DEL,49,-280,218.75K,-1.25M,-85.1%,<.01%
69888T207,PARR,PAR PAC HOLDINGS INC,120578,-22518,6.76M,-1.26M,-15.7%,0.13%
02913V103,APEI,AMERICAN PUB ED INC,0,-22731,0,-1.29M,CLOSE,0%
26614N102,DD,DUPONT DE NEMOURS INC,0,-28357,0,-1.3M,CLOSE,0%
031100100,AME,AMETEK INC,11182,-5440,2.71M,-1.32M,-32.7%,0.05%
258278100,DORM,DORMAN PRODS INC,0,-12663,0,-1.32M,CLOSE,0%
369604301,GE,GE AEROSPACE,2514,-3541,939.56K,-1.32M,-58.5%,0.02%
64115T104,NTCT,NETSCOUT SYS INC,15391,-30501,670.28K,-1.33M,-66.5%,0.01%
402635502,GPOR,GULFPORT ENERGY CORP,0,-6423,0,-1.36M,CLOSE,0%
67000B104,NOVT,NOVANTA INC,0,-11535,0,-1.36M,CLOSE,0%
92338C103,VLTO,VERALTO CORP,14256,-15418,1.26M,-1.37M,-52%,0.02%
74762E102,PWR,QUANTA SVCS INC,0,-2500,0,-1.37M,CLOSE,0%
816850101,SMTC,SEMTECH CORP,4748,-8485,768.46K,-1.37M,-64.1%,0.01%
45765U103,NSIT,INSIGHT ENTERPRISES INC,0,-20571,0,-1.38M,CLOSE,0%
74347M108,PUMP,PROPETRO HLDG CORP,0,-96048,0,-1.38M,CLOSE,0%
235825205,DAN,DANA INC,112606,-51304,3.06M,-1.4M,-31.3%,0.06%
532457108,LLY,ELI LILLY & CO,0,-1526,0,-1.4M,CLOSE,0%
565394103,CART,MAPLEBEAR INC,23638,-29780,1.12M,-1.41M,-55.7%,0.02%
254687106,DIS,DISNEY WALT CO,11673,-14864,1.12M,-1.43M,-56%,0.02%
423452101,HP,HELMERICH & PAYNE INC,48955,-43996,1.6M,-1.44M,-47.3%,0.03%
90353T100,UBER,UBER TECHNOLOGIES INC,0,-20346,0,-1.46M,CLOSE,0%
58463J304,MPT,MEDICAL PROPERTIES TRUST INC,0,-316136,0,-1.46M,CLOSE,0%
04335A105,ARVN,ARVINAS INC,82313,-177703,684.02K,-1.48M,-68.3%,0.01%
053484101,AVB,AVALONBAY CMNTYS INC,0,-9090,0,-1.48M,CLOSE,0%
303250104,FICO,FAIR ISAAC CORP,194,-1244,231.79K,-1.49M,-86.5%,<.01%
55405W104,MYRG,MYR GROUP INC,5088,-3012,2.55M,-1.51M,-37.2%,0.05%
703481101,PTEN,PATTERSON-UTI ENERGY INC,261354,-164763,2.4M,-1.51M,-38.7%,0.05%
87305R109,TTMI,TTM TECHNOLOGIES INC,16255,-8103,3.04M,-1.52M,-33.3%,0.06%
74267C106,PRA,PROASSURANCE CORP,0,-62422,0,-1.54M,CLOSE,0%
422806109,HEI,HEICO CORP NEW,0,-5780,0,-1.58M,CLOSE,0%
