CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
49456B101,KMI,KINDER MORGAN INC DEL,26505,-2291,847.36K,-73.24K,-8%,0.04%
37940X102,GPN,GLOBAL PMTS INC,3239,-1029,235.03K,-74.67K,-24.1%,0.01%
464287226,AGG,ISHARES TR,4666,-762,461.85K,-75.42K,-14%,0.02%
58933Y105,MRK,MERCK & CO INC,21894,-621,2.81M,-79.8K,-2.8%,0.13%
63942X106,NVTS,NAVITAS SEMICONDUCTOR CORP,0,-10654,0,-83.42K,CLOSE,0%
369604301,GE,GE AEROSPACE,2355,-244,880.28K,-91.21K,-9.4%,0.04%
464287887,IJT,ISHARES TR,2969,-576,530.32K,-102.88K,-16.2%,0.02%
73044W302,POET,POET TECHNOLOGIES INC,1796,-10704,18.46K,-110.05K,-85.6%,<.01%
72200W106,PML,PIMCO MUN INCOME FD II,29696,-15091,225.99K,-114.84K,-33.7%,0.01%
110122108,BMY,BRISTOL-MYERS SQUIBB CO,5533,-2007,318.8K,-115.64K,-26.6%,0.01%
30231G102,XOM,EXXON MOBIL CORP,14219,-909,1.94M,-124.28K,-6%,0.09%
032095101,APH,AMPHENOL CORP,6567,-764,1.16M,-134.71K,-10.4%,0.05%
00217D100,ASTS,AST SPACEMOBILE INC,10930,-1524,971.2K,-135.42K,-12.2%,0.05%
30303M102,META,META PLATFORMS INC,13787,-251,7.77M,-141.39K,-1.8%,0.36%
02209S103,MO,ALTRIA GROUP INC,19172,-2031,1.38M,-146.13K,-9.6%,0.06%
023135106,AMZN,AMAZON COM INC,639319,-659,152.38M,-157.07K,-0.1%,7.2%
512807306,LRCX,LAM RESEARCH CORP,39375,-366,17.06M,-158.6K,-0.9%,0.8%
83406F102,SOFI,SOFI TECHNOLOGIES INC,0,-10636,0,-161.14K,CLOSE,0%
91324P102,UNH,UNITEDHEALTH GROUP INC,1485,-394,617.27K,-163.78K,-21%,0.03%
69331C108,PCG,PG&E CORP,0,-10361,0,-181.11K,CLOSE,0%
389637109,GBTC,GRAYSCALE BITCOIN TRUST ETF,5489,-3985,249.86K,-181.4K,-42.1%,0.01%
316092337,FFLG,FIDELITY COVINGTON TRUST,179939,-5627,6.24M,-195.14K,-3%,0.29%
25460G609,ERX,DIREXION SHARES ETF TRUST,2947,-2571,224.56K,-195.9K,-46.6%,0.01%
01609W102,BABA,ALIBABA GROUP HLDG LTD,0,-1638,0,-199.86K,CLOSE,0%
68389X105,ORCL,ORACLE CORP,6119,-1375,896.7K,-201.5K,-18.3%,0.04%
N53745100,LYB,LYONDELLBASELL INDUSTRIES NV,0,-2490,0,-205.13K,CLOSE,0%
19260Q107,COIN,COINBASE GLOBAL INC,708,-1415,103.44K,-206.74K,-66.7%,<.01%
46222L108,IONQ,IONQ INC,3278,-3974,174.6K,-211.67K,-54.8%,<.01%
00206R102,T,AT&T INC,0,-7490,0,-215.55K,CLOSE,0%
464287671,IUSG,ISHARES TR,0,-1479,0,-220.54K,CLOSE,0%
12503M108,CBOE,CBOE GLOBAL MKTS INC,0,-785,0,-221.61K,CLOSE,0%
464288414,MUB,ISHARES TR,0,-2096,0,-222.02K,CLOSE,0%
464287614,IWF,ISHARES TR,0,-545,0,-223.95K,CLOSE,0%
009066101,ABNB,AIRBNB INC,10090,-1570,1.44M,-224.68K,-13.5%,0.07%
464287663,IUSV,ISHARES TR,0,-2299,0,-230.98K,CLOSE,0%
92204A306,VDE,VANGUARD WORLD FD,0,-1359,0,-237.74K,CLOSE,0%
25460G500,GUSH,DIREXION SHARES ETF TRUST,0,-5401,0,-248.62K,CLOSE,0%
88160R101,TSLA,TESLA INC,32379,-603,13.62M,-253.63K,-1.8%,0.64%
808524201,SCHX,SCHWAB STRATEGIC TR,11597,-8681,341.3K,-255.48K,-42.8%,0.02%
464287465,EFA,ISHARES TR,15261,-2513,1.59M,-261.06K,-14.1%,0.07%
H8817H100,RIG,TRANSOCEAN LTD,0,-39307,0,-261.39K,CLOSE,0%
038222105,AMAT,APPLIED MATLS INC,6449,-380,4.66M,-274.73K,-5.6%,0.22%
56585A102,MPC,MARATHON PETE CORP,0,-1130,0,-276.92K,CLOSE,0%
21037T109,CEG,CONSTELLATION ENERGY CORP,17225,-1149,4.28M,-285.38K,-6.3%,0.2%
46438F101,IBIT,ISHARES BITCOIN TRUST ETF,15679,-8710,521.94K,-289.95K,-35.7%,0.02%
78464A854,SPYM,SPDR SERIES TRUST,52518,-3372,4.62M,-296.33K,-6%,0.22%
29250N105,ENB,ENBRIDGE INC,0,-5593,0,-303.88K,CLOSE,0%
464287408,IVE,ISHARES TR,43448,-1363,9.87M,-309.49K,-3%,0.46%
89055F103,BLD,TOPBUILD COR,0,-950,0,-318.62K,CLOSE,0%
892672106,TW,TRADEWEB MKTS INC,0,-2745,0,-320.81K,CLOSE,0%
097023105,BA,BOEING CO,8747,-1490,1.89M,-322.53K,-14.6%,0.09%
78463V107,GLD,SPDR GOLD TR,12621,-957,4.65M,-352.53K,-7%,0.22%
02156V109,OKLO,OKLO INC,29263,-6850,1.53M,-358.46K,-19%,0.07%
00287Y109,ABBV,ABBVIE INC,19460,-1481,4.9M,-372.68K,-7.1%,0.23%
88636W288,NVOX,TIDAL TRUST II,49885,-23293,800.65K,-373.85K,-31.8%,0.04%
45866F104,ICE,INTERCONTINENTAL EXCHANGE IN,0,-2392,0,-375.47K,CLOSE,0%
770700102,HOOD,ROBINHOOD MKTS INC,2919,-3902,292.72K,-391.29K,-57.2%,0.01%
24703L202,DELL,DELL TECHNOLOGIES INC,7561,-1037,3.26M,-447.45K,-12.1%,0.15%
58733R102,MELI,MERCADOLIBRE INC,1002,-265,1.7M,-449.88K,-20.9%,0.08%
316092600,FHLC,FIDELITY COVINGTON TRUST,79857,-6188,6.17M,-478.02K,-7.2%,0.29%
15101Q207,CLS,CELESTICA INC,1523,-1337,555.58K,-487.72K,-46.7%,0.03%
90353T100,UBER,UBER TECHNOLOGIES INC,201466,-6902,14.54M,-498.05K,-3.3%,0.68%
02079K107,GOOG,ALPHABET INC,63513,-1631,22.44M,-576.28K,-2.5%,1.1%
02079K305,GOOGL,ALPHABET INC,453585,-1697,162.1M,-606.46K,-0.4%,7.6%
02043Q107,ALNY,ALNYLAM PHARMACEUTICALS INC,10458,-2134,3.15M,-642.37K,-16.9%,0.15%
46641Q837,JPST,J P MORGAN EXCHANGE TRADED F,0,-13206,0,-667.83K,CLOSE,0%
437076102,HD,HOME DEPOT INC,46374,-2134,16.36M,-752.63K,-4.4%,0.77%
25460E661,DFEN,DIREXION SHARES ETF TRUST,332905,-10078,26.6M,-805.23K,-2.9%,1.2%
172908105,CTAS,CINTAS CORP,10186,-5259,1.73M,-894.44K,-34%,0.08%
872590104,TMUS,T-MOBILE US INC,7909,-5483,1.33M,-919.63K,-40.9%,0.06%
084670702,BRK.B,BERKSHIRE HATHAWAY INC DEL,14748,-1877,7.38M,-939.26K,-11.3%,0.35%
25459W102,TECL,DIREXION SHARES ETF TRUST,74282,-4657,17.14M,-1.07M,-5.9%,0.81%
101137107,BSX,BOSTON SCIENTIFIC CORP,0,-21214,0,-1.33M,CLOSE,0%
92532F100,VRTX,VERTEX PHARMACEUTICALS INC,9049,-2757,4.49M,-1.37M,-23.4%,0.21%
46120E602,ISRG,INTUITIVE SURGICAL INC,62985,-3545,25.05M,-1.41M,-5.3%,1.2%
26614N102,DD,DUPONT DE NEMOURS INC,0,-32135,0,-1.42M,CLOSE,0%
037833100,AAPL,APPLE INC,583453,-7326,168.83M,-2.12M,-1.2%,7.9%
64110L106,NFLX,NETFLIX INC.,1015066,-30389,72.48M,-2.17M,-2.9%,3.4%
315948109,FBTC,FIDELITY WISE ORIGIN BITCOIN,45867,-49682,2.34M,-2.54M,-52%,0.11%
892356106,TSCO,TRACTOR SUPPLY CO,0,-65017,0,-2.95M,CLOSE,0%
67066G104,NVDA,NVIDIA CORPORATION,1381130,-15903,276.35M,-3.18M,-1.1%,13%
594918104,MSFT,MICROSOFT CORP,64779,-8591,24.16M,-3.2M,-11.7%,1.1%
670100205,NVO,NOVO-NORDISK A S,247912,-149263,11.88M,-7.16M,-37.6%,0.56%
75886F107,REGN,REGENERON PHARMACEUTICALS,3005,-28461,1.87M,-17.75M,-90.5%,0.09%
25459W458,SOXL,DIREXION SHARES ETF TRUST,278659,-499116,74.32M,-133.12M,-64.2%,3.5%
Total,,,,,2.13B,-42.84M,-2.6%,100%
