CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
30303M102,META,META PLATFORMS INC,2023153,1769780,1.14B,996.89M,+698.5%,1.6%
67066G104,NVDA,NVIDIA CORPORATION,7091256,4564308,1.42B,913.26M,+180.6%,2%
02079K305,GOOGL,ALPHABET INC,2317438,1774967,828.17M,634.31M,+327.2%,1.1%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,748960,748960,571.56M,571.56M,NEW,0.79%
023135106,AMZN,AMAZON COM INC,2290710,2290710,545.97M,545.97M,NEW,0.75%
02079K107,GOOG,ALPHABET INC,1575815,1374813,556.78M,485.76M,+684%,0.77%
64110L106,NFLX,NETFLIX INC.,6787884,6785423,484.66M,484.48M,+275718.1%,0.67%
88160R101,TSLA,TESLA INC,1110960,899670,467.27M,378.4M,+425.8%,0.64%
007903107,AMD,ADVANCED MICRO DEVICES INC,829697,612753,463.82M,342.54M,+282.4%,0.64%
146869102,CVNA,CARVANA CO,5122450,3921232,337.16M,258.1M,+326.4%,0.46%
G5960L103,MDT,MEDTRONIC PLC,3167741,3167741,247.81M,247.81M,NEW,0.34%
872540109,TJX,TJX COS INC NEW,1729400,1490900,262M,225.87M,+625.1%,0.36%
20825C104,COP,CONOCOPHILLIPS,2022465,2022465,210.26M,210.26M,NEW,0.29%
780259305,SHEL,SHELL PLC,2695452,2695452,209.01M,209.01M,NEW,0.29%
461202103,INTU,INTUIT,765048,765048,199.68M,199.68M,NEW,0.27%
86800U302,SMCI,SUPER MICRO COMPUTER INC,6785600,6726200,199.02M,197.28M,+11323.6%,0.27%
58155Q103,MCK,MCKESSON CORP,361086,243840,272.84M,184.25M,+208%,0.38%
808513105,SCHW,SCHWAB CHARLES CORP,1911141,1911141,176.34M,176.34M,NEW,0.24%
882508104,TXN,TEXAS INSTRS INC,1402100,550800,417.92M,164.18M,+64.7%,0.58%
78462F103,SPY,STATE STR SPDR S&P 500 ETF T,219040,219040,163.57M,163.57M,NEW,0.23%
053332102,AZO,AUTOZONE INC,84260,50070,269.29M,160.02M,+146.4%,0.37%
45866F104,ICE,INTERCONTINENTAL EXCHANGE IN,1269289,1269289,156.26M,156.26M,NEW,0.22%
654106103,NKE,NIKE INC,4070200,3755100,167.08M,154.15M,+1191.7%,0.23%
46090E103,QQQ,INVESCO QQQ TR,204600,204600,150.67M,150.67M,NEW,0.21%
573874104,MRVL,MARVELL TECHNOLOGY INC,505425,505425,150.56M,150.56M,NEW,0.21%
369550108,GD,GENERAL DYNAMICS CORP,453720,423540,160.73M,150.03M,+1403.4%,0.22%
46120E602,ISRG,INTUITIVE SURGICAL INC,504430,365028,200.6M,145.16M,+261.9%,0.28%
12572Q105,CME,CME GROUP INC,680049,645249,150.18M,142.49M,+1854.2%,0.21%
166764100,CVX,CHEVRON CORPORATION,2870517,855121,475.82M,141.74M,+42.4%,0.66%
G7997R103,STX,SEAGATE TECHNOLOGY HLDNGS PL,457353,146859,441.35M,141.72M,+47.3%,0.61%
874039100,TSM,TAIWAN SEMICONDUCTOR MANUFAC,849080,281120,405.5M,134.25M,+49.5%,0.56%
G25457105,CRDO,CREDO TECHNOLOGY GROUP HOLDI,844238,481900,229.59M,131.05M,+133%,0.32%
055622104,BP,BP PLC,5073767,3540782,187.48M,130.83M,+231%,0.26%
778296103,ROST,ROSS STORES INC,615728,574428,131.06M,122.27M,+1390.9%,0.18%
75776W103,RDW,REDWIRE CORPORATION,9399700,9399700,114.96M,114.96M,NEW,0.16%
09290D101,BLK,BLACKROCK INC,118722,118722,114.16M,114.16M,NEW,0.16%
136385101,CNQ,CANADIAN NAT RES LTD MED TER,2859500,2859500,112.95M,112.95M,NEW,0.16%
666807102,NOC,NORTHROP GRUMMAN CORP,203380,193380,103.58M,98.49M,+1933.8%,0.14%
464288414,MUB,ISHARES TR,1004526,909826,108.11M,97.92M,+960.7%,0.15%
16411R208,LNG,CHENIERE ENERGY INC,719366,405118,171.94M,96.83M,+128.9%,0.24%
687793109,OSCR,OSCAR HEALTH INC,3284500,3284500,93.67M,93.67M,NEW,0.13%
49177J102,KVUE,KENVUE INC,9024812,4883300,172.46M,93.32M,+117.9%,0.24%
34631F102,FPS,FORGENT POWER SOLUTIONS INC,1669700,1669700,93.27M,93.27M,NEW,0.13%
26441C204,DUK,DUKE ENERGY CORP NEW,739550,736750,93.61M,93.26M,+26312.5%,0.13%
595017104,MCHP,MICROCHIP TECHNOLOGY INC.,1045956,1017600,95.39M,92.81M,+3588.7%,0.13%
71654V101,PBRA,PETROLEO BRASILEIRO S A,10886700,6279000,159.38M,91.92M,+136.3%,0.22%
422704106,HL,HECLA MINING COMPANY,9731400,5831300,150.16M,89.98M,+149.5%,0.21%
78409V104,SPGI,S&P GLOBAL INC,215462,215462,87.75M,87.75M,NEW,0.12%
891160509,TD,TORONTO DOMINION BK ONT,815280,719100,99M,87.32M,+747.7%,0.14%
609839105,MPWR,MONOLITHIC PWR SYS INC,63066,63066,87.18M,87.18M,NEW,0.12%
81369Y209,XLV,SELECT SECTOR SPDR TR,628300,536600,99.69M,85.14M,+585.2%,0.14%
169656105,CMG,CHIPOTLE MEXICAN GRILL INC,3364700,2461600,114.4M,83.69M,+272.6%,0.16%
98978V103,ZTS,ZOETIS INC,1403300,1151300,100.84M,82.73M,+456.9%,0.14%
26875P101,EOG,EOG RES INC,714000,630401,92.63M,81.78M,+754.1%,0.13%
90384S303,ULTA,ULTA BEAUTY INC,177780,177780,80.18M,80.18M,NEW,0.11%
260557103,DOW,DOW HLDGS INC,2895600,2895600,79.22M,79.22M,NEW,0.11%
008474108,AEM,AGNICO EAGLE MINES LTD,496541,484344,77.03M,75.14M,+3971%,0.11%
036752103,ELV,ELEVANCE HEALTH INC FORMERLY,201373,185800,77.88M,71.85M,+1193.1%,0.11%
G87110105,FTI,TECHNIPFMC PLC,1064200,1064200,70.56M,70.56M,NEW,0.1%
30161N101,EXC,EXELON CORP,1513124,1513124,70.54M,70.54M,NEW,0.1%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,7568370,582444,883M,67.95M,+8.3%,1.2%
922907746,VTEB,VANGUARD MUN BD FDS,1776200,1333800,89.84M,67.46M,+301.5%,0.12%
60855R100,MOH,MOLINA HEALTHCARE INC,315050,292800,72.05M,66.96M,+1316%,0.1%
33829M101,FIVE,FIVE BELOW INC,366300,364600,65.86M,65.55M,+21447.1%,0.09%
91733P107,USAR,USA RARE EARTH INC,3951100,2995722,85.26M,64.65M,+313.6%,0.12%
G7709Q104,RPRX,ROYALTY PHARMA PLC,1935800,1144863,108.54M,64.19M,+144.7%,0.15%
29446M102,EQNR,EQUINOR ASA,2092323,2039500,65.7M,64.04M,+3861%,0.09%
910047109,UAL,UNITED AIRLS HLDGS INC,465763,465763,63.34M,63.34M,NEW,0.09%
92189F106,GDX,VANECK ETF TRUST,1405199,830251,106.02M,62.64M,+144.4%,0.15%
464287242,LQD,ISHARES TR,644200,552200,70.26M,60.23M,+600.2%,0.1%
934423104,WBD,WARNER BROS DISCOVERY INC,6083353,2236200,162.18M,59.62M,+58.1%,0.22%
09228F103,BB,BLACKBERRY LTD,8194243,4648700,103.66M,58.81M,+131.1%,0.14%
626755102,MUSA,MURPHY USA INC,340182,108320,183.31M,58.37M,+46.7%,0.25%
25278X109,FANG,DIAMONDBACK ENERGY INC,331500,331500,58.27M,58.27M,NEW,0.08%
867224107,SU,SUNCOR ENERGY INC NEW,1085306,1085306,58.26M,58.26M,NEW,0.08%
H8817H100,RIG,TRANSOCEAN LTD,14527153,11392425,71.04M,55.71M,+363.4%,0.1%
674599105,OXY,OCCIDENTAL PETE CORP,1142754,1142754,55.5M,55.5M,NEW,0.08%
907818108,UNP,UNION PAC CORP,221100,200000,60.14M,54.4M,+947.9%,0.08%
872590104,TMUS,T-MOBILE US INC,604607,323800,101.41M,54.31M,+115.3%,0.14%
29084Q100,EME,EMCOR GROUP INC,65640,65040,54.47M,53.98M,+10840%,0.08%
10950A106,BTSG,BRIGHTSPRING HEALTH SVCS INC,760801,760801,53.06M,53.06M,NEW,0.07%
539830109,LMT,LOCKHEED MARTIN CORP,298520,103880,152.08M,52.92M,+53.4%,0.21%
52476L109,LGN,LEGENCE CORP,1180400,600700,100.61M,51.2M,+103.6%,0.14%
82982T106,SITM,SITIME CORP,81120,68280,60.48M,50.91M,+531.8%,0.08%
75886F107,REGN,REGENERON PHARMACEUTICALS,148222,81420,92.42M,50.77M,+121.9%,0.13%
20337X109,VISN,VISTANCE NETWORKS INC,6273300,3943100,80.17M,50.39M,+169.2%,0.11%
031652100,AMKR,AMKOR TECHNOLOGY INC,580600,580600,50.07M,50.07M,NEW,0.07%
31428X106,FDX,FEDEX CORP,157913,157913,49.45M,49.45M,NEW,0.07%
780087102,RY,ROYAL BK CDA,237994,237994,49.26M,49.26M,NEW,0.07%
14149Y108,CAH,CARDINAL HEALTH INC,550100,205275,130.68M,48.77M,+59.5%,0.18%
049560105,ATO,ATMOS ENERGY CORP,447900,281100,77.16M,48.43M,+168.5%,0.11%
744573106,PEG,PUBLIC SVC ENTERPRISE GROUP,600500,591000,48.74M,47.97M,+6221.1%,0.07%
346375108,FORM,FORMFACTOR INC,295568,295568,47.27M,47.27M,NEW,0.07%
988498101,YUM,YUM BRANDS INC,291600,287200,46.62M,45.91M,+6527.3%,0.06%
30040W108,ES,EVERSOURCE ENERGY,663180,634000,47.93M,45.82M,+2172.7%,0.07%
931142103,WMT,WALMART INC,410525,401302,46.5M,45.45M,+4351.1%,0.06%
75513E101,RTX,RTX CORPORATION,234046,234046,44.41M,44.41M,NEW,0.06%
70450Y103,PYPL,PAYPAL HLDGS INC,1220300,1027100,52.69M,44.35M,+531.6%,0.07%
81369Y506,XLE,SELECT SECTOR SPDR TR,832534,832534,44.22M,44.22M,NEW,0.06%
316841105,FIG,FIGMA INC,3027800,2393300,54.77M,43.29M,+377.2%,0.08%
550021109,LULU,LULULEMON ATHLETICA INC,377844,377844,43.14M,43.14M,NEW,0.06%
697900108,PAAS,PAN AMERN SILVER CORP,2261697,959471,101.3M,42.97M,+73.7%,0.14%
171779309,CIEN,CIENA CORP,184774,86974,90.64M,42.67M,+88.9%,0.12%
093712107,BE,BLOOM ENERGY CORP,675700,139800,204.53M,42.32M,+26.1%,0.28%
18915M107,NET,CLOUDFLARE INC,171400,171400,42.04M,42.04M,NEW,0.06%
49456B101,KMI,KINDER MORGAN INC DEL,1314031,1314031,42.01M,42.01M,NEW,0.06%
92206C870,VCIT,VANGUARD SCOTTSDALE FDS,505082,505082,41.75M,41.75M,NEW,0.06%
87612E106,TGT,TARGET CORP,725600,315100,94.77M,41.16M,+76.8%,0.13%
38059T106,GFI,GOLD FIELDS LTD,1545400,1207196,51.91M,40.55M,+356.9%,0.07%
209115104,ED,CONSOLIDATED EDISON INC,507600,366500,56.16M,40.55M,+259.7%,0.08%
433313103,HNGE,HINGE HEALTH INC,759300,485200,63.02M,40.27M,+177%,0.09%
83304A106,SNAP,SNAP INC,10655300,8769700,47.31M,38.94M,+465.1%,0.07%
199908104,FIX,COMFORT SYS USA INC,76160,19500,150.95M,38.65M,+34.4%,0.21%
90364P105,PATH,UIPATH INC,3553900,3553900,38.63M,38.63M,NEW,0.05%
46125A100,LUNR,INTUITIVE MACHINES INC,3723200,1789200,79.64M,38.27M,+92.5%,0.11%
052769106,ADSK,AUTODESK INC,477868,192180,92.91M,37.36M,+67.3%,0.13%
596278101,MIDD,MIDDLEBY CORP,420670,215400,72.36M,37.05M,+104.9%,0.1%
751212101,RL,RALPH LAUREN CORP,158860,92138,63.77M,36.99M,+138.1%,0.09%
594972408,MSTR,STRATEGY INC,2553692,422811,221.99M,36.75M,+19.8%,0.31%
69349H107,TXNM,TXNM ENERGY INC,645558,645558,36.65M,36.65M,NEW,0.05%
10806X102,BBIO,BRIDGEBIO PHARMA INC,856846,491074,63.82M,36.58M,+134.3%,0.09%
G1151C101,ACN,ACCENTURE PLC IRELAND,416528,291128,51.83M,36.23M,+232.2%,0.07%
29452E101,EQH,EQUITABLE HLDGS INC,819900,819900,35.98M,35.98M,NEW,0.05%
007973100,AEIS,ADVANCED ENERGY INDS,98562,96240,36.75M,35.89M,+4144.7%,0.05%
73044W302,POET,POET TECHNOLOGIES INC,3469500,3469500,35.67M,35.67M,NEW,0.05%
46438F101,IBIT,ISHARES BITCOIN TRUST ETF,1403942,1063942,46.74M,35.42M,+312.9%,0.06%
703481101,PTEN,PATTERSON-UTI ENERGY INC,7956899,3828800,73.04M,35.15M,+92.7%,0.1%
65473P105,NI,NISOURCE INC,747300,738300,35.53M,35.11M,+8203.3%,0.05%
801056102,SANM,SANMINA CORP,138033,138033,34.93M,34.93M,NEW,0.05%
92189F791,GDXJ,VANECK ETF TRUST,355276,355276,34.91M,34.91M,NEW,0.05%
125523100,CI,THE CIGNA GROUP,345499,126560,95.25M,34.89M,+57.8%,0.13%
922908769,VTI,VANGUARD INDEX FDS,93880,93880,34.74M,34.74M,NEW,0.05%
64361Q101,VNOM,VIPER ENERGY INC,1605478,808200,68.07M,34.27M,+101.4%,0.09%
91913Y100,VLO,VALERO ENERGY CORP,130988,130988,34.11M,34.11M,NEW,0.05%
302130109,EXPD,EXPEDITORS INTL WASH INC,425516,207800,69.35M,33.87M,+95.4%,0.1%
29446Y502,EQX,EQUINOX GOLD CORP,4394300,3483531,42.71M,33.86M,+382.5%,0.06%
750940108,RAL,RALLIANT CORP,829602,458520,61.08M,33.76M,+123.6%,0.08%
20441A102,SBS,COMPANHIA DE SANEAMENTO BASI,7547490,5816792,43.62M,33.62M,+336.1%,0.06%
816850101,SMTC,SEMTECH CORP,207116,207116,33.52M,33.52M,NEW,0.05%
816851109,SRE,SEMPRA,360700,360700,33.44M,33.44M,NEW,0.05%
051774107,AUR,AURORA INNOVATION INC,4897100,4897100,33.4M,33.4M,NEW,0.05%
79466L302,CRM,SALESFORCE INC,212601,212601,33.31M,33.31M,NEW,0.05%
518439104,EL,LAUDER ESTEE COS INC,449300,418200,35.47M,33.02M,+1344.7%,0.05%
926400102,VSCO,VICTORIAS SECRET AND CO,394000,394000,32.89M,32.89M,NEW,0.05%
861896108,SNEX,STONEX GROUP INC,284166,276100,33.67M,32.72M,+3423%,0.05%
15135B101,CNC,CENTENE CORP DEL,2192412,507743,140.73M,32.59M,+30.1%,0.19%
651639106,NEM,NEWMONT CORP,2019057,347489,188.58M,32.46M,+20.8%,0.26%
45168D104,IDXX,IDEXX LABS INC,109784,61280,57.79M,32.26M,+126.3%,0.08%
43289P106,HIMX,HIMAX TECHNOLOGIES INC,2749861,2102400,42.18M,32.25M,+324.7%,0.06%
K08588103,ASND,ASCENDIS PHARMA A/S,119699,119699,31.93M,31.93M,NEW,0.04%
G4740B105,ICHR,ICHOR HOLDINGS,296400,280600,33.28M,31.51M,+1775.9%,0.05%
464287739,IYR,ISHARES TR,307400,307400,31.43M,31.43M,NEW,0.04%
89472Y107,TKO.TO,TREKOR METALS LTD,4543570,4543570,31.26M,31.26M,NEW,0.04%
665859104,NTRS,NORTHERN TR CORP,196298,179800,34.12M,31.26M,+1089.8%,0.05%
053774105,CAR,AVIS BUDGET GROUP INC,210958,210958,31.19M,31.19M,NEW,0.04%
94106L109,WM,WASTE MGMT INC DEL,166400,139700,37.09M,31.14M,+523.2%,0.05%
21874A106,CORZ,CORE SCIENTIFIC INC NEW,3319363,1187100,84.94M,30.38M,+55.7%,0.12%
04010E109,AGX,ARGAN INC,648379,37480,517.76M,29.93M,+6.1%,0.71%
780287108,RGLD,ROYAL GOLD INC,232720,149340,46.45M,29.81M,+179.1%,0.06%
366651107,IT,GARTNER INC,534069,228980,69.23M,29.68M,+75.1%,0.1%
070830104,BBWI,BATH & BODY WORKS INC,3999833,1267100,92.52M,29.31M,+46.4%,0.13%
384109104,GGG,GRACO INC,1108600,386900,83.82M,29.25M,+53.6%,0.12%
21874C102,CNM,CORE & MAIN INC,1408500,594400,67.96M,28.68M,+73%,0.09%
88339J105,TTD,THE TRADE DESK INC,7022341,1581800,126.96M,28.6M,+29.1%,0.17%
446413106,HII,HUNTINGTON INGALLS INDS INC,101640,101640,28.45M,28.45M,NEW,0.04%
65249B109,NWSA,NEWS CORP NEW,1120200,1120200,27.81M,27.81M,NEW,0.04%
68989M202,OUST,OUSTER INC,575900,443300,36.01M,27.72M,+334.3%,0.05%
12504L109,CBRE,CBRE GROUP INC,202300,202300,27.25M,27.25M,NEW,0.04%
882681109,TXRH,TEXAS ROADHOUSE INC,140953,140953,27.24M,27.24M,NEW,0.04%
75281A109,RRC,RANGE RES CORP,730491,730491,27.17M,27.17M,NEW,0.04%
80401C100,SATL,SATELLOGIC INC,5928908,4740800,33.91M,27.12M,+399%,0.05%
925283103,VSNT,VERSANT MEDIA GROUP INC,1043300,740400,37.57M,26.66M,+244.4%,0.05%
758849103,REG,REGENCY CTRS CORP,883295,333600,70.43M,26.6M,+60.7%,0.1%
46269C102,IRDM,IRIDIUM COMMUNICATIONS INC,609799,481699,33.45M,26.42M,+376%,0.05%
922908363,VOO,VANGUARD INDEX FDS,37820,37820,25.98M,25.98M,NEW,0.04%
83443Q103,SOLS,SOLSTICE ADVANCED MATLS INC,795000,290900,70.44M,25.77M,+57.7%,0.1%
880770102,TER,TERADYNE INC,218100,53200,105.53M,25.74M,+32.3%,0.15%
962166104,WY,WEYERHAEUSER CO,2384781,1073800,57.09M,25.71M,+81.9%,0.08%
14316J108,CG,CARLYLE GROUP INC,744700,608000,31.36M,25.6M,+444.8%,0.04%
767292105,RIOT,RIOT PLATFORMS INC,926749,926749,25.37M,25.37M,NEW,0.03%
52736R102,LEVI,LEVI STRAUSS & CO NEW,1011000,1011000,25.1M,25.1M,NEW,0.03%
205887102,CAG,CONAGRA BRANDS INC,1852381,1852381,24.93M,24.93M,NEW,0.03%
759509102,RS,RELIANCE INC,66252,66252,24.75M,24.75M,NEW,0.03%
00206R102,T,AT&T INC,1190746,1190746,24.65M,24.65M,NEW,0.03%
184496107,CLH,CLEAN HARBORS INC,82202,82202,24.56M,24.56M,NEW,0.03%
861012102,STM,STMICROELECTRONICS N V,332974,332974,24.54M,24.54M,NEW,0.03%
78464A698,KRE,SPDR SERIES TRUST,469373,327473,35.13M,24.51M,+230.8%,0.05%
70975L107,PEN,PENUMBRA INC,79500,77340,25.1M,24.42M,+3580.6%,0.03%
G8473T100,STE,STERIS PLC,115913,115913,24.41M,24.41M,NEW,0.03%
03820C105,AIT,APPLIED INDL TECHNOLOGIES IN,72110,72110,24.38M,24.38M,NEW,0.03%
G9456A100,GLNG,GOLAR LNG LTD,863892,486200,43.06M,24.23M,+128.7%,0.06%
477143101,JBLU,JETBLUE AIRWAYS CORP,6474281,4228081,37.1M,24.23M,+188.2%,0.05%
70614W100,PTON,PELOTON INTERACTIVE INC,4642500,4097600,27.44M,24.22M,+752%,0.04%
97785W106,WOLF,WOLFSPEED INC,498900,498900,24.07M,24.07M,NEW,0.03%
05464T104,AXSM,AXSOME THERAPEUTICS INC.,262000,97700,64.13M,23.91M,+59.5%,0.09%
670703107,NUVL,NUVALENT INC,280900,191900,34.69M,23.7M,+215.6%,0.05%
45826J105,NTLA,INTELLIA THERAPEUTICS INC,1400004,1400004,23.69M,23.69M,NEW,0.03%
84857L101,SR,SPIRE INC,343000,302900,26.78M,23.65M,+755.4%,0.04%
767204100,RIO,RIO TINTO PLC,1214600,248800,115.3M,23.62M,+25.8%,0.16%
682189105,ON,ON SEMICONDUCTOR CORP,248196,248196,23.46M,23.46M,NEW,0.03%
87583X109,TNGX,TANGO THERAPEUTICS INC,748300,748300,23.39M,23.39M,NEW,0.03%
46428Q109,SLV,ISHARES SILVER TR,537900,428762,28.76M,22.93M,+392.9%,0.04%
45167R104,IEX,IDEX CORP,185325,100800,42.06M,22.88M,+119.3%,0.06%
739128106,POWL,POWELL INDS INC,114002,79308,32.65M,22.71M,+228.6%,0.04%
457642205,INOD,INNODATA INC,294300,294300,22.24M,22.24M,NEW,0.03%
25400W102,APPS,DIGITAL TURBINE INC,2003000,1720200,25.84M,22.19M,+608.3%,0.04%
337738108,FISV,FISERV INC,1116727,448500,54.78M,22M,+67.1%,0.08%
83418M103,SEI,SOLARIS ENERGY INFRAS INC,273400,273400,22M,22M,NEW,0.03%
00486H105,ADTN,ADTRAN HOLDINGS INC,1773740,1570841,24.65M,21.83M,+774.2%,0.03%
15135U109,CVE,CENOVUS ENERGY INC,2301494,874200,57.1M,21.69M,+61.2%,0.08%
11135F101,AVGO,BROADCOM INC,849835,56038,321.02M,21.17M,+7.1%,0.44%
921937835,BND,VANGUARD BD INDEX FDS,323400,287700,23.74M,21.12M,+805.9%,0.03%
896239100,TRMB,TRIMBLE INC,1356244,409500,69.41M,20.96M,+43.3%,0.1%
406216101,HAL,HALLIBURTON CO,616095,616095,20.92M,20.92M,NEW,0.03%
05722G100,BKR,BAKER HUGHES COMPANY,1632140,373600,90.58M,20.73M,+29.7%,0.12%
808524201,SCHX,SCHWAB STRATEGIC TR,787200,701900,23.17M,20.66M,+822.9%,0.03%
45258J102,IMVT,IMMUNOVANT INC,726800,534300,28M,20.59M,+277.6%,0.04%
H2906T109,GRMN,GARMIN LTD,142342,86500,33.81M,20.55M,+154.9%,0.05%
44891N208,IAC,PEOPLE INC,444827,444827,20.53M,20.53M,NEW,0.03%
052800109,ALV,AUTOLIV INC,388400,176600,45.12M,20.52M,+83.4%,0.06%
833635105,SQM,SOCIEDAD QUIMICA Y MINERA DE,779484,277000,57.71M,20.51M,+55.1%,0.08%
42226K105,HR,HEALTHCARE RLTY TR,2561272,1012100,51.66M,20.41M,+65.3%,0.07%
15643U104,LEU,CENTRUS ENERGY CORP,280482,119940,47.08M,20.13M,+74.7%,0.06%
462222100,IONS,IONIS PHARMACEUTICALS INC,559414,253865,44.36M,20.13M,+83.1%,0.06%
494368103,KMB,KIMBERLY-CLARK CORP,1499600,182000,164.61M,19.98M,+13.8%,0.23%
74736K101,QRVO,QORVO INC,758106,213900,70.71M,19.95M,+39.3%,0.1%
962879102,WPM,WHEATON PRECIOUS METALS CORP,174890,174890,19.64M,19.64M,NEW,0.03%
45676K103,INFQ,INFLEQTION INC,1681200,1463900,22.39M,19.5M,+673.7%,0.03%
172755100,CRUS,CIRRUS LOGIC INC,357720,131200,53.13M,19.49M,+57.9%,0.07%
03770N101,APGE,APOGEE THERAPEUTICS INC,146800,146800,19.48M,19.48M,NEW,0.03%
820014405,SBET,SHARPLINK INC,5835400,4022894,28.01M,19.31M,+222%,0.04%
82575P107,SBSW,SIBANYE STILLWATER LTD,4097087,2270183,34.78M,19.27M,+124.3%,0.05%
407497106,HLNE,HAMILTON LANE INC,401431,244000,31.64M,19.23M,+155%,0.04%
554382101,MAC,MACERICH CO,762487,762487,19.21M,19.21M,NEW,0.03%
860630102,SF,STIFEL FINL CORP,374823,274000,26.15M,19.12M,+271.8%,0.04%
78475V103,MWH,SOLV ENERGY INC,560700,560700,19.09M,19.09M,NEW,0.03%
64110D104,NTAP,NETAPP INC,122832,122832,19.01M,19.01M,NEW,0.03%
256746108,DLTR,DOLLAR TREE INC,170403,157103,20.61M,19M,+1181.2%,0.03%
443573100,HUBS,HUBSPOT INC,272300,102560,49.7M,18.72M,+60.4%,0.07%
44916Y106,PURR,HYPERLIQUID STRATEGIES INC,2376200,2376200,18.7M,18.7M,NEW,0.03%
318672706,FBP,FIRST BANCORP CORPORATION,828813,715700,21.61M,18.66M,+632.7%,0.03%
501147102,KRYS,KRYSTAL BIOTECH INC,59680,50080,22.18M,18.61M,+521.7%,0.03%
88322Q108,TGTX,TG THERAPEUTICS INC,679300,338400,37.32M,18.59M,+99.3%,0.05%
02665T306,AMH,AMERICAN HOMES 4 RENT,553129,553129,18.54M,18.54M,NEW,0.03%
064149107,BNS,BANK NOVA SCOTIA B C,212900,212900,18.49M,18.49M,NEW,0.03%
46138G649,QQQM,INVESCO EXCH TRADED FD TR II,61000,61000,18.48M,18.48M,NEW,0.03%
126650100,CVS,CVS HEALTH CORP,441016,177863,45.62M,18.4M,+67.6%,0.06%
573284106,MLM,MARTIN MARIETTA MATLS INC,31894,31894,18.39M,18.39M,NEW,0.03%
75524B104,RBC,RBC BEARINGS INC,28260,28260,18.2M,18.2M,NEW,0.03%
92206C409,VCSH,VANGUARD SCOTTSDALE FDS,229000,229000,18.1M,18.1M,NEW,0.02%
71654V408,PBR,PETROLEO BRASILEIRO S A,8780800,1117600,141.9M,18.06M,+14.6%,0.2%
03743Q108,APA,APA CORPORATION,553657,553657,18.03M,18.03M,NEW,0.02%
44951W106,IESC,IES HOLDINGS INC,106752,24400,78.43M,17.93M,+29.6%,0.11%
53635D202,LQDA,LIQUIDIA CORPORATION,232353,224253,18.53M,17.88M,+2768.6%,0.03%
G0692U109,AXS,AXIS CAP HLDGS LTD,163500,163500,17.57M,17.57M,NEW,0.02%
942749102,WTS,WATTS WATER TECHNOLOGIES INC,179940,44800,70.44M,17.54M,+33.2%,0.1%
01748X102,ALGT,ALLEGIANT TRAVEL CO,240111,149111,28.24M,17.54M,+163.9%,0.04%
09058V103,BCRX,BIOCRYST PHARMACEUTICALS INC,2530290,1753300,25.3M,17.53M,+225.7%,0.03%
18539C204,CWEN,CLEARWAY ENERGY INC,537029,511429,18.36M,17.48M,+1997.8%,0.03%
464287622,IWB,ISHARES TR,42640,42640,17.46M,17.46M,NEW,0.02%
416515104,HIG,HARTFORD INSURANCE GROUP INC,242200,131600,32.1M,17.44M,+119%,0.04%
03852U106,ARMK,ARAMARK,989200,306100,56.29M,17.42M,+44.8%,0.08%
92939U106,WEC,WEC ENERGY GROUP INC,275575,147800,32.18M,17.26M,+115.7%,0.04%
72348N109,PNFP,PINNACLE FINL PARTNERS INC,359800,171000,36.3M,17.25M,+90.6%,0.05%
00217D100,ASTS,AST SPACEMOBILE INC,192600,192600,17.11M,17.11M,NEW,0.02%
25960P109,DEI,DOUGLAS EMMETT INC,1442386,1442386,17.02M,17.02M,NEW,0.02%
146229109,CRI,CARTERS INC,412500,412500,16.98M,16.98M,NEW,0.02%
023608102,AEE,AMEREN CORP,438200,150000,49.53M,16.96M,+52%,0.07%
816300107,SIGI,SELECTIVE INS GROUP INC,286594,174100,27.8M,16.89M,+154.8%,0.04%
125269100,CF,CF INDUSTRIES HOLD,403439,155850,43.68M,16.87M,+62.9%,0.06%
922908553,VNQ,VANGUARD INDEX FDS,174467,174467,16.82M,16.82M,NEW,0.02%
464287226,AGG,ISHARES TR,169699,169699,16.8M,16.8M,NEW,0.02%
642045108,AESI,ATLAS ENERGY SOLUTIONS INC,991100,991100,16.46M,16.46M,NEW,0.02%
09260D107,BX,BLACKSTONE INC,1570300,138900,184.78M,16.34M,+9.7%,0.25%
78464A375,SPIB,SPDR SERIES TRUST,628500,487200,21.03M,16.3M,+344.8%,0.03%
502431109,LHX,L3HARRIS TECHNOLOGIES INC,55980,55980,16.27M,16.27M,NEW,0.02%
31946M103,FCNCA,FIRST CTZNS BANCSHARES INC D,23086,7800,48.04M,16.23M,+51%,0.07%
46817M107,JXN,JACKSON FINANCIAL INC,260300,157800,26.65M,16.16M,+154%,0.04%
920253101,VMI,VALMONT INDS INC,78320,27960,45.24M,16.15M,+55.5%,0.06%
16679L109,CHWY,CHEWY INC,814100,814100,16M,16M,NEW,0.02%
92936U109,WPC,WP CAREY INC,292200,220900,20.89M,15.79M,+309.8%,0.03%
092528603,BINC,BLACKROCK ETF TRUST II,301000,301000,15.75M,15.75M,NEW,0.02%
G01767105,ALKS,ALKERMES PLC,6460928,300500,338.52M,15.74M,+4.9%,0.47%
733174700,BPOP,POPULAR INC,95425,95425,15.67M,15.67M,NEW,0.02%
